,site_name,address,city,long,lat,county,hours
712,Lucky 727,1350 S Park Victoria Dr,Milpitas,-121.87513999999999,37.416592,Santa Clara,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM"
713,7-Eleven 14254B,3497 Marten Ave,San Jose,-121.79733,37.350414,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
714,Grocery Outlet of San Jose 168,2300 Monterey Hwy,San Jose,-121.85888,37.301429999999996,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 10:00 PM"
715,S & S MARKET,1148 S Capitol Ave,San Jose,-121.82623999999998,37.350266,Santa Clara,No hours listed
716,DAI THANH INC,418 S 2nd St,San Jose,-121.88467,37.3302,Santa Clara,"Monday: 8:30 AM – 6:00 PM
Tuesday: 8:30 AM – 6:00 PM
Wednesday: 8:30 AM – 6:00 PM
Thursday: 8:30 AM – 6:00 PM
Friday: 8:30 AM – 6:00 PM
Saturday: 8:30 AM – 6:00 PM
Sunday: 8:30 AM – 6:00 PM"
717,Mexican Brother Market,100 W Alma Ave,San Jose,-121.87534,37.315411,Santa Clara,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
718,Lucky 7 Supermarket,1675 Tully Rd,San Jose,-121.82683,37.321884000000004,Santa Clara,"Monday: 7:00 AM – 8:00 PM
Tuesday: 7:00 AM – 8:00 PM
Wednesday: 7:00 AM – 8:00 PM
Thursday: 7:00 AM – 8:00 PM
Friday: 7:00 AM – 8:00 PM
Saturday: 7:00 AM – 8:00 PM
Sunday: 7:00 AM – 8:00 PM"
719,Lucky 757,2027 Camden Ave,San Jose,-121.93271999999999,37.261798999999996,Santa Clara,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM"
720,Food Maxx 483,5510 Monterey Hwy,San Jose,-121.80006999999999,37.254467,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 6:00 AM – 12:00 AM"
721,OCEAN SUPERMARKET,2 S Park Victoria Dr,Milpitas,-121.88425,37.435604,Santa Clara,"Monday: 10:00 AM – 6:00 PM
Tuesday: Closed
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: 10:00 AM – 6:00 PM"
722,SAFEWAY 1196,639 S Bernardo Ave,Sunnyvale,-122.05658999999999,37.37318,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
723,PINK ELEPHANT BAKERY,415 S King Rd,San Jose,-121.84856,37.34544,Santa Clara,"Monday: 5:30 AM – 10:00 PM
Tuesday: 5:30 AM – 10:00 PM
Wednesday: 5:30 AM – 10:00 PM
Thursday: 5:30 AM – 10:00 PM
Friday: 5:30 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM"
724,Rotten Robbie 7,1051 S De Anza Blvd,San Jose,-122.03242,37.308559,Santa Clara,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM"
725,Rotten Robbie 45,1555 Saratoga Ave,San Jose,-121.99015,37.293533000000004,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM"
726,TRADER JOE'S  181,15466 Los Gatos Blvd,Los Gatos,-121.9585,37.245106,Santa Clara,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM"
727,WALGREENS 7080,105 E El Camino Real,Sunnyvale,-122.0321,37.367756,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM"
728,Downtown San Jose Grocery Outlet,272 E Santa Clara St,San Jose,-121.8848,37.338913,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
729,Arteagas Grocers Inc.,2620 Alum Rock Ave,San Jose,-121.83713,37.361401,Santa Clara,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM"
730,Target Store 2605,5630 Corrle Rd,San Jose,-121.86242,37.394199,Santa Clara,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM"
731,Walmart Neighborhood Market 3123,3255 Mission College Blvd,Santa Clara,-121.98546999999999,37.388718,Santa Clara,"Monday: 7:00 AM – 8:30 PM
Tuesday: 7:00 AM – 8:30 PM
Wednesday: 7:00 AM – 8:30 PM
Thursday: 7:00 AM – 8:30 PM
Friday: 7:00 AM – 8:30 PM
Saturday: 7:00 AM – 8:30 PM
Sunday: 7:00 AM – 8:30 PM"
732,Rotten Robbie 33,3471 Lafayette St,Santa Clara,-121.95085,37.38335,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
733,Madras Groceries,1187 W El Camino Real,Sunnyvale,-122.05538,37.373707,Santa Clara,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
734,As Om Inc.,1718 Ocala Ave,San Jose,-121.83408999999999,37.33139,Santa Clara,No hours listed
735,Six To Midnite,5562 Monterey Hwy,San Jose,-121.79739,37.252792,Santa Clara,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 11:00 PM"
736,Whole Foods Market 10259,777 The Alameda,San Jose,-121.9052,37.331833,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM"
737,Milpitas Grocery Outlet,215 W Calaveras Blvd,Milpitas,-121.91017,37.428515999999995,Santa Clara,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM"
738,6 To Late 4,2875 Senter Rd,San Jose,-121.83896000000001,37.298882,Santa Clara,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 12:00 AM"
739,DOLLARTREE 7926,1054 S White Rd,San Jose,-121.81958999999999,37.356654999999996,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM"
740,Rotten Robbie 43,1304 Piedmont Rd,San Jose,-121.84711999999999,37.400215,Santa Clara,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM"
741,Lucky's Diskount Liquor 1,3290 El Camino Real,Santa Clara,-121.9865,37.352276,Santa Clara,"Monday: 7:30 AM – 12:00 AM
Tuesday: 7:30 AM – 12:00 AM
Wednesday: 7:30 AM – 12:00 AM
Thursday: 7:30 AM – 12:00 AM
Friday: 7:30 AM – 2:00 AM
Saturday: 7:30 AM – 2:00 AM
Sunday: 8:00 AM – 12:00 AM"
742,Safeway 2900,5760 Cottle Rd,San Jose,-121.80386000000001,37.247345,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
743,Super Gas & Mart,498 S 4th St,San Jose,-121.88186999999999,37.330284000000006,Santa Clara,No hours listed
744,Arteagas Food Center,204 Willow St,San Jose,-121.88236,37.318806,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
745,Battambang Oriental Grocery,1091 McCreery Ave,San Jose,-121.8409,37.342316,Santa Clara,"Monday: 9:00 AM – 6:30 PM
Tuesday: 9:00 AM – 6:30 PM
Wednesday: 9:00 AM – 6:30 PM
Thursday: 9:00 AM – 6:30 PM
Friday: 9:00 AM – 6:30 PM
Saturday: 9:00 AM – 6:30 PM
Sunday: 9:00 AM – 6:30 PM"
746,Bob's Discount Liquor 9,2036 Agnew Rd,Santa Clara,-121.96021999999999,37.394199,Santa Clara,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 11:00 PM"
747,Middle East Food,26 Washington St,Santa Clara,-121.93825,37.338425,Santa Clara,No hours listed
748,Sprouts Farmers Market 433,1771 E Capitol Expy,San Jose,-121.80971000000001,37.308529,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
749,Rotten Robbie 02,4200 Williams Rd,San Jose,-121.97786,37.308094,Santa Clara,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM"
750,Prs Foods Inc,1202 Apollo Way,Sunnyvale,-121.99492,37.379124,Santa Clara,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
751,7 Eleven Store 2367 34363B,4156 Monterey Hwy,San Jose,-121.83463,37.277569,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
752,Mountain View Farmers Market,600 W Evelyn Ave,Mountain View,-122.07618000000001,37.393951,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: 9:00 AM – 1:00 PM"
753,Grocery Outlet Of East San Jose 130,331 N Capitol Ave,San Jose,-121.84433,37.371227000000005,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
754,EL BUEN GUSTO BAKERY,436 S King Rd,San Jose,-121.84816000000001,37.345161,Santa Clara,"Monday: 4:00 AM – 10:00 PM
Tuesday: 4:00 AM – 10:00 PM
Wednesday: 4:00 AM – 10:00 PM
Thursday: 4:00 AM – 10:00 PM
Friday: 4:00 AM – 10:00 PM
Saturday: 4:00 AM – 10:00 PM
Sunday: 4:00 AM – 10:00 PM"
755,7-Eleven Store 14281D,2170 Fruitdale Ave,San Jose,-121.9309,37.310646000000006,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
756,SAFEWAY 1891,235 Tennant Sta,Morgan Hill,-121.63887,37.114506,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
757,Jacklin Shell 139,990 Jacklin Rd,Milpitas,-121.89272,37.446861,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
758,6 To Late 5,2051 Scott St,San Jose,-121.92811,37.319874,Santa Clara,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM"
759,6 To Late 3,3844 Monterey Hwy,San Jose,-121.83901000000002,37.281872,Santa Clara,"Monday: 7:00 AM – 12:00 AM
Tuesday: 7:00 AM – 12:00 AM
Wednesday: 7:00 AM – 12:00 AM
Thursday: 7:00 AM – 12:00 AM
Friday: 7:00 AM – 12:00 AM
Saturday: 7:00 AM – 12:00 AM
Sunday: 7:00 AM – 12:00 AM"
760,R & D Liquor,3120 Alum Rock Ave,San Jose,-121.82753000000001,37.365978000000005,Santa Clara,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM"
761,6 To Late 6,690 S Almaden Ave,San Jose,-121.88593,37.323959,Santa Clara,"Monday: 12:00 – 11:00 PM
Tuesday: 12:00 – 11:00 PM
Wednesday: 12:00 – 11:00 PM
Thursday: 12:00 – 11:00 PM
Friday: 12:00 PM – 12:00 AM
Saturday: 12:00 PM – 12:00 AM
Sunday: 12:00 – 11:00 PM"
762,"Chaparral Supermarket, Inc.",1001 E Santa Clara St,San Jose,-121.87041,37.345779,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
763,7-ELEVEN #29943 A,1430 Fruitdale Ave,San Jose,-121.91606999999999,37.310665,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
764,Safeway 3095,2980 E Capital Expressway,San Jose,-121.81183999999999,37.330196,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM"
765,Sunnyvale Farmers' Market,Murphy Ave.,Sunnyvale,-122.03016000000001,37.376812,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 9:00 AM – 1:00 PM
Sunday: Closed"
766,California Avenue Farmers' Market,California Avenue,Palo Alto,-122.14743,37.423168,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: 9:00 AM – 1:00 PM"
767,Eastridge Liquors,1855 Tully Rd,San Jose,-121.82465,37.323357,Santa Clara,"Monday: 9:00 AM – 11:00 PM
Tuesday: 9:00 AM – 11:00 PM
Wednesday: 9:00 AM – 11:00 PM
Thursday: 9:00 AM – 11:00 PM
Friday: 9:00 AM – 11:00 PM
Saturday: 9:00 AM – 11:00 PM
Sunday: 9:00 AM – 11:00 PM"
768,Nilgiris Cash And Carry,118 S Abel St,Milpitas,-121.90833,37.427937,Santa Clara,"Monday: 9:00 AM – 9:30 PM
Tuesday: 9:00 AM – 9:30 PM
Wednesday: 9:00 AM – 9:30 PM
Thursday: 9:00 AM – 9:30 PM
Friday: 9:00 AM – 9:30 PM
Saturday: 9:00 AM – 9:30 PM
Sunday: 9:00 AM – 9:30 PM"
769,La Rica Panaderia 1,233 S White Rd,San Jose,-121.82526999999999,37.362789,Santa Clara,"Monday: 5:00 AM – 10:00 PM
Tuesday: 5:00 AM – 10:00 PM
Wednesday: 5:00 AM – 10:00 PM
Thursday: 5:00 AM – 10:00 PM
Friday: 5:00 AM – 10:00 PM
Saturday: 5:00 AM – 10:00 PM
Sunday: 5:00 AM – 10:00 PM"
770,Va Palo Alto,3801 Miranda Ave.,Palo Alto,-122.13911,37.401314,Santa Clara,No hours listed
771,Campbell Farmers' Market,Campbell Avenue & 2nd Street,Campbell,-121.94603000000001,37.287052,Santa Clara,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: 9:00 AM – 1:00 PM"
772,ZAD Grocery,4481 Stevens Creek Blvd,Santa Clara,-121.98085,37.323147,Santa Clara,No hours listed
773,Liquor & Food Mart,734 S Fair Oaks Ave,Sunnyvale,-122.02479,37.362301,Santa Clara,"Monday: 7:30 AM – 12:00 AM
Tuesday: 7:30 AM – 12:00 AM
Wednesday: 7:30 AM – 12:00 AM
Thursday: 7:30 AM – 12:00 AM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 12:00 AM"
774,OAKWOOD MARKET,2106 Oakwood Dr,Palo Alto,-122.14771999999999,37.464993,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
775,7-Eleven 14299 C,1335 S Bascom Ave,San Jose,-121.93173,37.3008,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
776,7 Eleven 2366- 14333E,2640 California St,Mountain View,-122.11169,37.406345,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
777,Downtown Palo Alto Farmers' Market,601 Gilman St,Palo Alto,-122.15965,37.445717,Santa Clara,No hours listed
778,International Express Market,5899 Santa Teresa Blvd,San Jose,-121.83079,37.236805,Santa Clara,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 10:00 AM – 4:00 PM"
779,Tana Ethio Market,1358 S Winchester Blvd,San Jose,-121.94981000000001,37.299690000000005,Santa Clara,"Monday: 9:30 AM – 6:00 PM
Tuesday: 9:30 AM – 6:30 PM
Wednesday: 9:30 AM – 6:30 PM
Thursday: 9:30 AM – 6:30 PM
Friday: 9:30 AM – 6:30 PM
Saturday: 9:30 AM – 6:30 PM
Sunday: 9:30 AM – 6:00 PM"
780,Super India,2772 Aborn Rd,San Jose,-121.79257,37.313705,Santa Clara,"Monday: 9:30 AM – 9:30 PM
Tuesday: 9:30 AM – 9:30 PM
Wednesday: 9:30 AM – 9:30 PM
Thursday: 9:30 AM – 9:30 PM
Friday: 9:30 AM – 9:30 PM
Saturday: 9:30 AM – 9:45 PM
Sunday: 9:30 AM – 9:45 PM"
781,San Miguel Taqueria Y Carniceria,960 E Santa Clara St,San Jose,-121.8713,37.345290999999996,Santa Clara,No hours listed
782,7 Eleven Store 22277C,1771 Clear Lake Ave,Milpitas,-121.87241000000002,37.418762,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
783,Starbrite Market 1,893 Delmas Ave,San Jose,-121.89313999999999,37.317211,Santa Clara,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM"
784,Rotten Robbie 4,310 N Whisman Rd,Mountain View,-122.0595,37.397594,Santa Clara,"Monday: 6:00 AM – 10:00 PM
Tuesday: 6:00 AM – 10:00 PM
Wednesday: 6:00 AM – 10:00 PM
Thursday: 6:00 AM – 10:00 PM
Friday: 6:00 AM – 10:00 PM
Saturday: 6:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM"
785,Bascom Liquor And Food,3750 S Bascom Ave,San Jose,-121.9468,37.259811,Santa Clara,"Monday: 6:00 AM – 12:00 AM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 1:00 AM
Saturday: 6:00 AM – 1:00 AM
Sunday: 6:00 AM – 12:00 AM"
786,Chevron 1765,10023 S de Anza Blvd,Cupertino,-122.03243,37.322521,Santa Clara,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours"
787,Abadir Grocery,1065 Lafayette St,Santa Clara,-121.9437,37.350777,Santa Clara,"Monday: 9:30 AM – 8:30 PM
Tuesday: 9:30 AM – 8:30 PM
Wednesday: 9:30 AM – 8:30 PM
Thursday: 9:30 AM – 8:30 PM
Friday: 9:30 AM – 8:30 PM
Saturday: 9:30 AM – 8:30 PM
Sunday: 9:30 AM – 6:30 PM"
788,Rotten Robbie 24,605 S White Rd,San Jose,-121.82236999999999,37.359612,Santa Clara,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM"
789,Grocery Outlet of Palo Alto,3445 Alma St,Palo Alto,-122.12447,37.418667,Santa Clara,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 8:00 AM – 8:00 PM"
790,Santa Clara Produce Market 1,805 Scott Blvd,Santa Clara,-121.95936999999999,37.343971,Santa Clara,"Monday: 7:00 AM – 8:00 PM
Tuesday: 7:00 AM – 8:00 PM
Wednesday: 7:00 AM – 8:00 PM
Thursday: 7:00 AM – 8:00 PM
Friday: 7:00 AM – 8:00 PM
Saturday: 7:00 AM – 8:00 PM
Sunday: 7:00 AM – 8:00 PM"
791,A1 Groceries,143 E Virginia St,San Jose,-121.87868999999999,37.325466,Santa Clara,No hours listed
792,H & R Liquors 1,900 Lincoln Ave,San Jose,-121.90536000000002,37.314178000000005,Santa Clara,No hours listed
793,Namaste Plaza,1763 E Capitol Expy,San Jose,-121.8096,37.30867,Santa Clara,"Monday: 12:00 – 6:00 PM
Tuesday: 12:00 – 6:00 PM
Wednesday: 12:00 – 6:00 PM
Thursday: 12:00 – 6:00 PM
Friday: 12:00 – 6:00 PM
Saturday: 12:00 – 6:00 PM
Sunday: 12:00 – 6:00 PM"
